observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
1.3298611111111112e-05	0.0	293.35236	293.35236	8.1650505e-06	0.92857987	0.0	4.4283468e-05	4.4283468e-05
2.3711805555555557e-05	0.0	294.74857	294.74857	5.1615125e-06	0.9188668	0.0	4.2482952e-05	4.2482952e-05
4.8144675925925926e-05	0.00047624903	293.94656	293.94656	3.185869e-05	0.92693096	0.0	2.1428248e-05	2.1428248e-05
2.8659722222222224e-05	2.9414638e-05	291.94955	291.94955	0.00021803936	0.92857987	0.0	8.552815e-06	8.552815e-06
3.680439814814815e-05	1.1736068e-05	291.57108	291.57108	0.00030509944	0.92857987	0.0	1.4761488e-05	1.4761488e-05
4.340162037037037e-05	2.3501923e-05	291.62888	291.62888	0.0001729672	0.92857987	0.0	2.3226077e-05	2.3226077e-05
2.587615740740741e-05	0.0	290.06055	290.06055	7.063893e-05	0.92857987	0.0	1.9816582e-05	1.9816582e-05
1.2371527777777777e-05	0.0	288.57648	288.57648	3.2636624e-05	0.92857987	0.0	3.5404362e-05	3.5404362e-05
1.1958333333333334e-05	0.0	291.2204	291.2204	2.1643955e-05	0.92857987	0.0	3.2611042e-05	3.2611042e-05
7.834490740740741e-06	0.00017054532	292.18954	292.18954	2.3362061e-05	0.92857987	0.0	1.2119129e-05	1.2119129e-05
4.020833333333333e-06	0.0	292.20346	292.20346	3.0452196e-05	0.92857987	0.0	2.369881e-05	2.369881e-05
2.371527777777778e-06	0.0	292.21854	292.21854	3.1190284e-05	0.92857987	0.0	3.622856e-05	3.622856e-05
