observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
0.0	0.0	291.0612	291.0612	1.1481668e-05	0.20109916	0.0	1.1121898e-06	1.1121898e-06
0.0	0.0	290.87476	290.87476	1.1489248e-05	0.17366005	0.0	9.559955e-07	9.559955e-07
0.0	4.9979168e-05	292.60214	292.60214	1.5926373e-05	0.17889914	0.0	7.133258e-07	7.133258e-07
0.0	0.0	296.4032	296.4032	1.1503153e-05	0.21169338	0.0	7.906751e-07	7.906751e-07
0.0	0.0	297.4201	297.4201	1.1509488e-05	0.1669961	0.0	6.3534117e-07	6.3534117e-07
0.0	2.3520834e-05	296.57492	296.57492	1.3599654e-05	0.13399565	0.0	6.9502835e-07	6.9502835e-07
0.0	8.23125e-05	295.21088	295.21088	1.8902965e-05	0.2624257	0.0	1.1844069e-06	1.1844069e-06
0.0	0.0	289.4221	289.4221	1.1526069e-05	0.20566572	0.0	1.3718218e-06	1.3718218e-06
0.0	0.00017045833	286.67062	286.67062	2.6766118e-05	0.22751273	0.0	1.0603951e-06	1.0603951e-06
0.0	0.00013222916	286.094	286.094	2.3384397e-05	0.33231017	0.0	4.0021916e-07	4.0021916e-07
0.0	0.0	287.246	287.246	1.1539182e-05	0.25365433	0.0	1.1579424e-06	1.1579424e-06
0.0	0.0	287.92908	287.92908	1.154285e-05	0.22503999	0.0	1.0167272e-06	1.0167272e-06
0.0	8.8166664e-05	292.45374	292.45374	1.9425734e-05	0.24851081	0.0	6.1005153e-07	6.1005153e-07
0.0	0.0001204375	286.7279	286.7279	2.2332468e-05	0.3154734	0.0	3.3874358e-07	3.3874358e-07
0.0	8.8125e-06	283.548	283.548	1.2335343e-05	0.27018112	0.0	4.5595465e-07	4.5595465e-07
0.0	0.0	286.95953	286.95953	1.155397e-05	0.23427281	0.0	9.253893e-07	9.253893e-07
